sent_id,filename,sentence_nr,token_nr,word,label,POS,lemma,pos_category,isExpression,hasPrefix,hasSuffix,isAntonym,previous_lemma,next_lemma,previous_POS,next_POS,norm_position_binned,sentiment_category
ba01_30,baskervilles01,30,28,indifference,O,NN,indifference,NOUN,False,True,False,False,his,to,PRP$,TO,"[0.6, 0.7)",Neutral
ba01_30,baskervilles01,30,29,to,O,TO,to,OTHER,False,False,False,False,indifference,my,NN,PRP$,"[0.6, 0.7)",Neutral
ba01_30,baskervilles01,30,30,my,O,PRP$,my,PRON,False,False,False,False,to,admiration,TO,NN,"[0.6, 0.7)",Neutral
ba01_30,baskervilles01,30,31,admiration,O,NN,admiration,NOUN,False,True,False,False,my,and,PRP$,CC,"[0.6, 0.7)",Neutral
ba01_30,baskervilles01,30,32,and,O,CC,and,OTHER,False,True,False,False,admiration,to,NN,TO,"[0.6, 0.7)",Neutral
ba01_30,baskervilles01,30,33,to,O,TO,to,OTHER,False,False,False,False,and,the,CC,DT,"[0.7, 0.8)",Neutral
ba01_30,baskervilles01,30,34,the,O,DT,the,OTHER,False,False,False,False,to,attempt,TO,NNS,"[0.7, 0.8)",Neutral
ba01_30,baskervilles01,30,35,attempts,O,NNS,attempt,NOUN,False,True,False,False,the,which,DT,WDT,"[0.7, 0.8)",Neutral
ba01_30,baskervilles01,30,36,which,O,WDT,which,OTHER,False,False,False,False,attempt,i,NNS,VBP,"[0.7, 0.8)",Neutral
ba01_30,baskervilles01,30,37,I,O,VBP,i,VERB,False,False,False,False,which,have,WDT,VBD,"[0.8, 0.9)",Neutral
ba01_30,baskervilles01,30,38,had,O,VBD,have,VERB,False,False,False,False,i,make,VBP,VBN,"[0.8, 0.9)",Neutral
ba01_30,baskervilles01,30,39,made,O,VBN,make,OTHER,False,False,False,False,have,to,VBD,TO,"[0.8, 0.9)",Neutral
ba01_30,baskervilles01,30,40,to,O,TO,to,OTHER,False,False,False,False,make,give,VBN,VB,"[0.8, 0.9)",Neutral
ba01_30,baskervilles01,30,41,give,O,VB,give,VERB,False,False,False,False,to,publicity,TO,NN,"[0.8, 0.9)",Neutral
ba01_30,baskervilles01,30,42,publicity,O,NN,publicity,NOUN,False,False,False,False,give,to,VB,TO,"[0.9, 1.001)",Neutral
ba01_30,baskervilles01,30,43,to,O,TO,to,OTHER,False,False,False,False,publicity,his,NN,PRP$,"[0.9, 1.001)",Neutral
ba01_30,baskervilles01,30,44,his,O,PRP$,his,PRON,False,False,False,False,to,method,TO,NNS,"[0.9, 1.001)",Neutral
ba01_30,baskervilles01,30,45,methods,O,NNS,method,NOUN,False,False,False,False,his,.,PRP$,.,"[0.9, 1.001)",Neutral
ba01_30,baskervilles01,30,46,.,O,.,.,OTHER,False,False,False,False,method,,NNS,,"[0.9, 1.001)",Neutral
ba01_31,baskervilles01,31,0,I,O,NN,i,NOUN,False,False,False,False,,be,,VBD,"[0.0, 0.1)",Positive
ba01_31,baskervilles01,31,1,was,O,VBD,be,VERB,False,False,False,False,i,proud,NN,JJ,"[0.0, 0.1)",Positive
ba01_31,baskervilles01,31,2,proud,O,JJ,proud,ADJ,False,False,False,False,be,",",VBD,",","[0.0, 0.1)",Positive
ba01_31,baskervilles01,31,3,",",O,",",",",OTHER,False,False,False,False,proud,too,JJ,RB,"[0.1, 0.2)",Neutral
ba01_31,baskervilles01,31,4,too,O,RB,too,ADV,False,False,False,False,",",",",",",",","[0.1, 0.2)",Neutral
ba01_31,baskervilles01,31,5,",",O,",",",",OTHER,False,False,False,False,too,to,RB,TO,"[0.1, 0.2)",Neutral
ba01_31,baskervilles01,31,6,to,O,TO,to,OTHER,False,False,False,False,",",think,",",VB,"[0.2, 0.3)",Neutral
ba01_31,baskervilles01,31,7,think,O,VB,think,VERB,False,False,False,False,to,that,TO,IN,"[0.2, 0.3)",Positive
ba01_31,baskervilles01,31,8,that,O,IN,that,OTHER,False,False,False,False,think,i,VB,NN,"[0.2, 0.3)",Positive
ba01_31,baskervilles01,31,9,I,O,NN,i,NOUN,False,False,False,False,that,have,IN,VBD,"[0.3, 0.4)",Positive
ba01_31,baskervilles01,31,10,had,O,VBD,have,VERB,False,False,False,False,i,so,NN,RB,"[0.3, 0.4)",Positive
ba01_31,baskervilles01,31,11,so,O,RB,so,ADV,False,False,False,False,have,far,VBD,RB,"[0.4, 0.5)",Positive
ba01_31,baskervilles01,31,12,far,O,RB,far,ADV,False,False,False,False,so,master,RB,VBN,"[0.4, 0.5)",Positive
ba01_31,baskervilles01,31,13,mastered,O,VBN,master,OTHER,False,False,False,False,far,his,RB,PRP$,"[0.4, 0.5)",Neutral
ba01_31,baskervilles01,31,14,his,O,PRP$,his,PRON,False,False,False,False,master,system,VBN,NN,"[0.5, 0.6)",Neutral
ba01_31,baskervilles01,31,15,system,O,NN,system,NOUN,False,False,False,False,his,a,PRP$,IN,"[0.5, 0.6)",Neutral
ba01_31,baskervilles01,31,16,as,O,IN,a,OTHER,False,False,False,False,system,to,NN,TO,"[0.5, 0.6)",Neutral
ba01_31,baskervilles01,31,17,to,O,TO,to,OTHER,False,False,False,False,a,apply,IN,VB,"[0.6, 0.7)",Neutral
ba01_31,baskervilles01,31,18,apply,O,VB,apply,VERB,False,True,False,False,to,it,TO,PRP,"[0.6, 0.7)",Neutral
ba01_31,baskervilles01,31,19,it,O,PRP,it,PRON,False,False,False,False,apply,in,VB,IN,"[0.7, 0.8)",Neutral
ba01_31,baskervilles01,31,20,in,O,IN,in,OTHER,False,False,False,False,it,a,PRP,DT,"[0.7, 0.8)",Neutral
ba01_31,baskervilles01,31,21,a,O,DT,a,OTHER,False,False,False,False,in,way,IN,NN,"[0.7, 0.8)",Neutral
ba01_31,baskervilles01,31,22,way,O,NN,way,NOUN,False,False,False,False,a,which,DT,WDT,"[0.8, 0.9)",Neutral
ba01_31,baskervilles01,31,23,which,O,WDT,which,OTHER,False,False,False,False,way,earn,NN,VBD,"[0.8, 0.9)",Neutral
ba01_31,baskervilles01,31,24,earned,O,VBD,earn,VERB,False,False,False,False,which,his,WDT,PRP$,"[0.8, 0.9)",Neutral
ba01_31,baskervilles01,31,25,his,O,PRP$,his,PRON,False,False,False,False,earn,approval,VBD,NN,"[0.9, 1.001)",Neutral
ba01_31,baskervilles01,31,26,approval,O,NN,approval,NOUN,False,True,False,False,his,.,PRP$,.,"[0.9, 1.001)",Neutral
ba01_31,baskervilles01,31,27,.,O,.,.,OTHER,False,False,False,False,approval,,NN,,"[0.9, 1.001)",Neutral
ba01_32,baskervilles01,32,0,He,O,PRP,he,PRON,False,False,False,False,,now,,RB,"[0.0, 0.1)",Neutral
ba01_32,baskervilles01,32,1,now,O,RB,now,ADV,False,False,False,False,he,take,PRP,VBD,"[0.0, 0.1)",Neutral
ba01_32,baskervilles01,32,2,took,O,VBD,take,VERB,False,False,False,False,now,the,RB,DT,"[0.1, 0.2)",Neutral
ba01_32,baskervilles01,32,3,the,O,DT,the,OTHER,False,False,False,False,take,stick,VBD,NN,"[0.1, 0.2)",Neutral
ba01_32,baskervilles01,32,4,stick,O,NN,stick,NOUN,False,False,False,False,the,from,DT,IN,"[0.2, 0.3)",Neutral
ba01_32,baskervilles01,32,5,from,O,IN,from,OTHER,False,False,False,False,stick,my,NN,PRP$,"[0.2, 0.3)",Neutral
ba01_32,baskervilles01,32,6,my,O,PRP$,my,PRON,False,False,False,False,from,hand,IN,NNS,"[0.3, 0.4)",Neutral
ba01_32,baskervilles01,32,7,hands,O,NNS,hand,NOUN,False,False,False,False,my,and,PRP$,CC,"[0.3, 0.4)",Neutral
ba01_32,baskervilles01,32,8,and,O,CC,and,OTHER,False,True,False,False,hand,examine,NNS,VBD,"[0.4, 0.5)",Negative
ba01_32,baskervilles01,32,9,examined,O,VBD,examine,VERB,False,False,False,False,and,it,CC,PRP,"[0.4, 0.5)",Negative
ba01_32,baskervilles01,32,10,it,O,PRP,it,PRON,False,False,False,False,examine,for,VBD,IN,"[0.5, 0.6)",Negative
ba01_32,baskervilles01,32,11,for,O,IN,for,OTHER,False,False,False,False,it,a,PRP,DT,"[0.5, 0.6)",Negative
ba01_32,baskervilles01,32,12,a,O,DT,a,OTHER,False,False,False,False,for,few,IN,JJ,"[0.6, 0.7)",Negative
ba01_32,baskervilles01,32,13,few,O,JJ,few,ADJ,False,False,False,False,a,minute,DT,NNS,"[0.6, 0.7)",Negative
ba01_32,baskervilles01,32,14,minutes,O,NNS,minute,NOUN,False,False,False,False,few,with,JJ,IN,"[0.7, 0.8)",Neutral
ba01_32,baskervilles01,32,15,with,O,IN,with,OTHER,False,False,False,False,minute,his,NNS,PRP$,"[0.7, 0.8)",Neutral
ba01_32,baskervilles01,32,16,his,O,PRP$,his,PRON,False,False,False,False,with,naked,IN,JJ,"[0.8, 0.9)",Neutral
ba01_32,baskervilles01,32,17,naked,O,JJ,naked,ADJ,False,False,False,False,his,eye,PRP$,NNS,"[0.8, 0.9)",Neutral
ba01_32,baskervilles01,32,18,eyes,O,NNS,eye,NOUN,False,False,False,False,naked,.,JJ,.,"[0.9, 1.001)",Neutral
ba01_32,baskervilles01,32,19,.,O,.,.,OTHER,False,False,False,False,eye,,NNS,,"[0.9, 1.001)",Neutral
ba01_33,baskervilles01,33,0,Then,O,RB,then,ADV,False,False,False,False,,with,,IN,"[0.0, 0.1)",Neutral
ba01_33,baskervilles01,33,1,with,O,IN,with,OTHER,False,False,False,False,then,an,RB,DT,"[0.0, 0.1)",Neutral
ba01_33,baskervilles01,33,2,an,O,DT,an,OTHER,False,False,False,False,with,expression,IN,NN,"[0.0, 0.1)",Neutral
ba01_33,baskervilles01,33,3,expression,O,NN,expression,NOUN,False,False,False,False,an,of,DT,IN,"[0.1, 0.2)",Negative
ba01_33,baskervilles01,33,4,of,O,IN,of,OTHER,False,False,False,False,expression,interest,NN,NN,"[0.1, 0.2)",Negative
ba01_33,baskervilles01,33,5,interest,O,NN,interest,NOUN,False,True,False,False,of,he,IN,PRP,"[0.1, 0.2)",Negative
ba01_33,baskervilles01,33,6,he,O,PRP,he,PRON,False,False,False,False,interest,lay,NN,VBD,"[0.2, 0.3)",Negative
ba01_33,baskervilles01,33,7,laid,O,VBD,lay,VERB,False,False,False,False,he,down,PRP,RP,"[0.2, 0.3)",Negative
ba01_33,baskervilles01,33,8,down,O,RP,down,OTHER,False,False,False,False,lay,his,VBD,PRP$,"[0.2, 0.3)",Negative
ba01_33,baskervilles01,33,9,his,O,PRP$,his,PRON,False,False,False,False,down,cigarette,RP,NN,"[0.3, 0.4)",Neutral
ba01_33,baskervilles01,33,10,cigarette,O,NN,cigarette,NOUN,False,False,False,False,his,",",PRP$,",","[0.3, 0.4)",Neutral
ba01_33,baskervilles01,33,11,",",O,",",",",OTHER,False,False,False,False,cigarette,and,NN,CC,"[0.3, 0.4)",Neutral
ba01_33,baskervilles01,33,12,and,O,CC,and,OTHER,False,True,False,False,",",carry,",",VBG,"[0.4, 0.5)",Neutral
ba01_33,baskervilles01,33,13,carrying,O,VBG,carry,VERB,False,False,False,False,and,the,CC,DT,"[0.4, 0.5)",Neutral
ba01_33,baskervilles01,33,14,the,O,DT,the,OTHER,False,False,False,False,carry,cane,VBG,NN,"[0.4, 0.5)",Neutral
ba01_33,baskervilles01,33,15,cane,O,NN,cane,NOUN,False,False,False,False,the,to,DT,TO,"[0.5, 0.6)",Neutral
ba01_33,baskervilles01,33,16,to,O,TO,to,OTHER,False,False,False,False,cane,the,NN,DT,"[0.5, 0.6)",Neutral
ba01_33,baskervilles01,33,17,the,O,DT,the,OTHER,False,False,False,False,to,window,TO,NN,"[0.5, 0.6)",Neutral
ba01_33,baskervilles01,33,18,window,O,NN,window,NOUN,False,False,False,False,the,",",DT,",","[0.6, 0.7)",Neutral
ba01_33,baskervilles01,33,19,",",O,",",",",OTHER,False,False,False,False,window,he,NN,PRP,"[0.6, 0.7)",Neutral
ba01_33,baskervilles01,33,20,he,O,PRP,he,PRON,False,False,False,False,",",look,",",VBD,"[0.6, 0.7)",Neutral
ba01_33,baskervilles01,33,21,looked,O,VBD,look,VERB,False,False,False,False,he,over,PRP,IN,"[0.7, 0.8)",Neutral
ba01_33,baskervilles01,33,22,over,O,IN,over,OTHER,False,False,False,False,look,it,VBD,PRP,"[0.7, 0.8)",Positive
ba01_33,baskervilles01,33,23,it,O,PRP,it,PRON,False,False,False,False,over,again,IN,RB,"[0.7, 0.8)",Positive
ba01_33,baskervilles01,33,24,again,O,RB,again,ADV,False,True,False,False,it,with,PRP,IN,"[0.8, 0.9)",Positive
ba01_33,baskervilles01,33,25,with,O,IN,with,OTHER,False,False,False,False,again,a,RB,DT,"[0.8, 0.9)",Positive
ba01_33,baskervilles01,33,26,a,O,DT,a,OTHER,False,False,False,False,with,convex,IN,NN,"[0.8, 0.9)",Positive
ba01_33,baskervilles01,33,27,convex,O,NN,convex,NOUN,False,False,False,False,a,lens,DT,NN,"[0.9, 1.001)",Positive
ba01_33,baskervilles01,33,28,lens,O,NN,lens,NOUN,False,False,False,False,convex,.,NN,.,"[0.9, 1.001)",Neutral
ba01_33,baskervilles01,33,29,.,O,.,.,OTHER,False,False,False,False,lens,,NN,,"[0.9, 1.001)",Neutral
ba01_34,baskervilles01,34,0,``,O,``,``,OTHER,False,False,False,False,,interesting,,JJ,"[0.0, 0.1)",Positive
ba01_34,baskervilles01,34,1,Interesting,O,JJ,interesting,ADJ,False,True,False,False,``,",",``,",","[0.0, 0.1)",Positive
ba01_34,baskervilles01,34,2,",",O,",",",",OTHER,False,False,False,False,interesting,though,JJ,IN,"[0.1, 0.2)",Positive
ba01_34,baskervilles01,34,3,though,O,IN,though,OTHER,False,False,False,False,",",elementary,",",JJ,"[0.1, 0.2)",Positive
ba01_34,baskervilles01,34,4,elementary,O,JJ,elementary,ADJ,False,False,False,False,though,",",IN,",","[0.2, 0.3)",Positive
ba01_34,baskervilles01,34,5,",",O,",",",",OTHER,False,False,False,False,elementary,'',JJ,'',"[0.2, 0.3)",Neutral
ba01_34,baskervilles01,34,6,'',O,'','',OTHER,False,False,False,False,",",say,",",VBD,"[0.3, 0.4)",Neutral
ba01_34,baskervilles01,34,7,said,O,VBD,say,VERB,False,False,False,False,'',he,'',PRP,"[0.3, 0.4)",Neutral
ba01_34,baskervilles01,34,8,he,O,PRP,he,PRON,False,False,False,False,say,a,VBD,IN,"[0.4, 0.5)",Neutral
ba01_34,baskervilles01,34,9,as,O,IN,a,OTHER,False,False,False,False,he,he,PRP,PRP,"[0.4, 0.5)",Neutral
ba01_34,baskervilles01,34,10,he,O,PRP,he,PRON,False,False,False,False,a,return,IN,VBD,"[0.5, 0.6)",Neutral
ba01_34,baskervilles01,34,11,returned,O,VBD,return,VERB,False,False,False,False,he,to,PRP,TO,"[0.5, 0.6)",Neutral
ba01_34,baskervilles01,34,12,to,O,TO,to,OTHER,False,False,False,False,return,his,VBD,PRP$,"[0.6, 0.7)",Neutral
ba01_34,baskervilles01,34,13,his,O,PRP$,his,PRON,False,False,False,False,to,favourite,TO,JJ,"[0.6, 0.7)",Neutral
ba01_34,baskervilles01,34,14,favourite,O,JJ,favourite,ADJ,False,False,False,False,his,corner,PRP$,NN,"[0.7, 0.8)",Neutral
ba01_34,baskervilles01,34,15,corner,O,NN,corner,NOUN,False,False,False,False,favourite,of,JJ,IN,"[0.7, 0.8)",Neutral
ba01_34,baskervilles01,34,16,of,O,IN,of,OTHER,False,False,False,False,corner,the,NN,DT,"[0.8, 0.9)",Neutral
ba01_34,baskervilles01,34,17,the,O,DT,the,OTHER,False,False,False,False,of,settee,IN,NN,"[0.8, 0.9)",Neutral
ba01_34,baskervilles01,34,18,settee,O,NN,settee,NOUN,False,False,False,False,the,.,DT,.,"[0.9, 1.001)",Neutral
ba01_34,baskervilles01,34,19,.,O,.,.,OTHER,False,False,False,False,settee,,NN,,"[0.9, 1.001)",Neutral
ba01_35,baskervilles01,35,0,``,O,``,``,OTHER,False,False,False,False,,there,,EX,"[0.0, 0.1)",Positive
ba01_35,baskervilles01,35,1,There,O,EX,there,OTHER,False,False,False,False,``,be,``,VBP,"[0.0, 0.1)",Positive
ba01_35,baskervilles01,35,2,are,O,VBP,be,VERB,False,True,False,False,there,certainly,EX,RB,"[0.1, 0.2)",Positive
ba01_35,baskervilles01,35,3,certainly,O,RB,certainly,ADV,False,False,False,False,be,one,VBP,CD,"[0.2, 0.3)",Positive
ba01_35,baskervilles01,35,4,one,O,CD,one,OTHER,False,False,False,False,certainly,or,RB,CC,"[0.3, 0.4)",Neutral
ba01_35,baskervilles01,35,5,or,O,CC,or,OTHER,False,False,False,False,one,two,CD,CD,"[0.4, 0.5)",Neutral
ba01_35,baskervilles01,35,6,two,O,CD,two,OTHER,False,False,False,False,or,indication,CC,NNS,"[0.5, 0.6)",Neutral
ba01_35,baskervilles01,35,7,indications,O,NNS,indication,NOUN,False,True,False,False,two,upon,CD,IN,"[0.6, 0.7)",Neutral
ba01_35,baskervilles01,35,8,upon,O,IN,upon,OTHER,False,False,False,False,indication,the,NNS,DT,"[0.7, 0.8)",Neutral
ba01_35,baskervilles01,35,9,the,O,DT,the,OTHER,False,False,False,False,upon,stick,IN,NN,"[0.8, 0.9)",Neutral
ba01_35,baskervilles01,35,10,stick,O,NN,stick,NOUN,False,False,False,False,the,.,DT,.,"[0.9, 1.001)",Neutral
ba01_35,baskervilles01,35,11,.,O,.,.,OTHER,False,False,False,False,stick,,NN,,"[0.9, 1.001)",Neutral
ba01_36,baskervilles01,36,0,It,O,PRP,it,PRON,False,False,False,False,,give,,VBZ,"[0.0, 0.1)",Neutral
ba01_36,baskervilles01,36,1,gives,O,VBZ,give,VERB,False,False,False,False,it,u,PRP,PRP,"[0.1, 0.2)",Neutral
ba01_36,baskervilles01,36,2,us,O,PRP,u,PRON,False,False,False,False,give,the,VBZ,DT,"[0.2, 0.3)",Neutral
ba01_36,baskervilles01,36,3,the,O,DT,the,OTHER,False,False,False,False,u,basis,PRP,NN,"[0.3, 0.4)",Neutral
ba01_36,baskervilles01,36,4,basis,O,NN,basis,NOUN,False,False,False,False,the,for,DT,IN,"[0.4, 0.5)",Neutral
ba01_36,baskervilles01,36,5,for,O,IN,for,OTHER,False,False,False,False,basis,several,NN,JJ,"[0.5, 0.6)",Neutral
ba01_36,baskervilles01,36,6,several,O,JJ,several,ADJ,False,False,False,False,for,deduction,IN,NNS,"[0.6, 0.7)",Neutral
ba01_36,baskervilles01,36,7,deductions,O,NNS,deduction,NOUN,False,False,False,False,several,.,JJ,.,"[0.7, 0.8)",Neutral
ba01_36,baskervilles01,36,8,.,O,.,.,OTHER,False,False,False,False,deduction,'',NNS,'',"[0.8, 0.9)",Neutral
ba01_36,baskervilles01,36,9,'',O,'','',OTHER,False,False,False,False,.,,.,,"[0.9, 1.001)",Neutral
ba01_37,baskervilles01,37,0,``,O,``,``,OTHER,False,False,False,False,,have,,VBZ,"[0.0, 0.1)",Neutral
ba01_37,baskervilles01,37,1,Has,O,VBZ,have,VERB,False,False,False,False,``,anything,``,NN,"[0.0, 0.1)",Neutral
ba01_37,baskervilles01,37,2,anything,O,NN,anything,NOUN,False,True,False,False,have,escape,VBZ,VBN,"[0.1, 0.2)",Neutral
ba01_37,baskervilles01,37,3,escaped,O,VBN,escape,OTHER,False,False,False,False,anything,me,NN,PRP,"[0.2, 0.3)",Neutral
ba01_37,baskervilles01,37,4,me,O,PRP,me,PRON,False,False,False,False,escape,?,VBN,.,"[0.3, 0.4)",Neutral
ba01_37,baskervilles01,37,5,?,O,.,?,OTHER,False,False,False,False,me,'',PRP,'',"[0.4, 0.5)",Neutral
ba01_37,baskervilles01,37,6,'',O,'','',OTHER,False,False,False,False,?,i,.,NN,"[0.5, 0.6)",Neutral
ba01_37,baskervilles01,37,7,I,O,NN,i,NOUN,False,False,False,False,'',ask,'',VBD,"[0.5, 0.6)",Neutral
ba01_37,baskervilles01,37,8,asked,O,VBD,ask,VERB,False,True,False,False,i,with,NN,IN,"[0.6, 0.7)",Neutral
ba01_37,baskervilles01,37,9,with,O,IN,with,OTHER,False,False,False,False,ask,some,VBD,DT,"[0.7, 0.8)",Neutral
ba01_37,baskervilles01,37,10,some,O,DT,some,OTHER,False,False,False,False,with,self-importance,IN,NN,"[0.8, 0.9)",Neutral
ba01_37,baskervilles01,37,11,self-importance,O,NN,self-importance,NOUN,False,False,False,False,some,.,DT,.,"[0.9, 1.001)",Neutral
ba01_37,baskervilles01,37,12,.,O,.,.,OTHER,False,False,False,False,self-importance,,NN,,"[0.9, 1.001)",Neutral
ba01_38,baskervilles01,38,0,``,O,``,``,OTHER,False,False,False,False,,i,,VB,"[0.0, 0.1)",Neutral
ba01_38,baskervilles01,38,1,I,O,VB,i,VERB,False,False,False,False,``,trust,``,VBP,"[0.0, 0.1)",Neutral
ba01_38,baskervilles01,38,2,trust,O,VBP,trust,VERB,False,False,False,False,i,that,VB,IN,"[0.1, 0.2)",Neutral
ba01_38,baskervilles01,38,3,that,O,IN,that,OTHER,False,False,False,False,trust,there,VBP,EX,"[0.2, 0.3)",Neutral
ba01_38,baskervilles01,38,4,there,O,EX,there,OTHER,False,False,False,False,that,be,IN,VBZ,"[0.2, 0.3)",Neutral
ba01_38,baskervilles01,38,5,is,O,VBZ,be,VERB,False,False,False,False,there,nothing,EX,NN,"[0.3, 0.4)",Neutral
ba01_38,baskervilles01,38,6,nothing,B-NEG,NN,nothing,NOUN,False,False,False,False,be,of,VBZ,IN,"[0.4, 0.5)",Neutral
ba01_38,baskervilles01,38,7,of,O,IN,of,OTHER,False,False,False,False,nothing,consequence,NN,NN,"[0.5, 0.6)",Neutral
ba01_38,baskervilles01,38,8,consequence,O,NN,consequence,NOUN,False,False,False,False,of,which,IN,WDT,"[0.5, 0.6)",Neutral
ba01_38,baskervilles01,38,9,which,O,WDT,which,OTHER,False,False,False,False,consequence,i,NN,VBP,"[0.6, 0.7)",Neutral
ba01_38,baskervilles01,38,10,I,O,VBP,i,VERB,False,False,False,False,which,have,WDT,VBP,"[0.7, 0.8)",Neutral
ba01_38,baskervilles01,38,11,have,O,VBP,have,VERB,False,False,False,False,i,overlook,VBP,VBN,"[0.7, 0.8)",Neutral
ba01_38,baskervilles01,38,12,overlooked,O,VBN,overlook,OTHER,False,False,False,False,have,?,VBP,.,"[0.8, 0.9)",Neutral
ba01_38,baskervilles01,38,13,?,O,.,?,OTHER,False,False,False,False,overlook,'',VBN,'',"[0.9, 1.001)",Neutral
ba01_38,baskervilles01,38,14,'',O,'','',OTHER,False,False,False,False,?,,.,,"[0.9, 1.001)",Neutral
ba01_39,baskervilles01,39,0,``,O,``,``,OTHER,False,False,False,False,,i,,NN,"[0.0, 0.1)",Negative
ba01_39,baskervilles01,39,1,I,O,NN,i,NOUN,False,False,False,False,``,be,``,VBP,"[0.0, 0.1)",Negative
ba01_39,baskervilles01,39,2,am,O,VBP,be,VERB,False,False,False,False,i,afraid,NN,JJ,"[0.1, 0.2)",Negative
ba01_39,baskervilles01,39,3,afraid,O,JJ,afraid,ADJ,False,True,False,False,be,",",VBP,",","[0.1, 0.2)",Negative
ba01_39,baskervilles01,39,4,",",O,",",",",OTHER,False,False,False,False,afraid,my,JJ,PRP$,"[0.2, 0.3)",Neutral
ba01_39,baskervilles01,39,5,my,O,PRP$,my,PRON,False,False,False,False,",",dear,",",JJ,"[0.3, 0.4)",Positive
ba01_39,baskervilles01,39,6,dear,O,JJ,dear,ADJ,False,False,False,False,my,watson,PRP$,NN,"[0.3, 0.4)",Positive
ba01_39,baskervilles01,39,7,Watson,O,NN,watson,NOUN,False,False,False,False,dear,",",JJ,",","[0.4, 0.5)",Positive
ba01_39,baskervilles01,39,8,",",O,",",",",OTHER,False,False,False,False,watson,that,NN,IN,"[0.5, 0.6)",Positive
ba01_39,baskervilles01,39,9,that,O,IN,that,OTHER,False,False,False,False,",",most,",",JJS,"[0.5, 0.6)",Positive
ba01_39,baskervilles01,39,10,most,O,JJS,most,ADJ,False,False,False,False,that,of,IN,IN,"[0.6, 0.7)",Neutral
ba01_39,baskervilles01,39,11,of,O,IN,of,OTHER,False,False,False,False,most,your,JJS,PRP$,"[0.6, 0.7)",Negative
ba01_39,baskervilles01,39,12,your,O,PRP$,your,PRON,False,False,False,False,of,conclusion,IN,NNS,"[0.7, 0.8)",Negative
ba01_39,baskervilles01,39,13,conclusions,O,NNS,conclusion,NOUN,False,False,False,False,your,be,PRP$,VBD,"[0.8, 0.9)",Negative
ba01_39,baskervilles01,39,14,were,O,VBD,be,VERB,False,False,False,False,conclusion,erroneous,NNS,JJ,"[0.8, 0.9)",Negative
ba01_39,baskervilles01,39,15,erroneous,O,JJ,erroneous,ADJ,False,False,False,False,be,.,VBD,.,"[0.9, 1.001)",Negative
ba01_39,baskervilles01,39,16,.,O,.,.,OTHER,False,False,False,False,erroneous,,JJ,,"[0.9, 1.001)",Neutral
ba01_40,baskervilles01,40,0,When,O,WRB,when,OTHER,False,False,False,False,,i,,NN,"[0.0, 0.1)",Neutral
ba01_40,baskervilles01,40,1,I,O,NN,i,NOUN,False,False,False,False,when,say,WRB,VBD,"[0.0, 0.1)",Neutral
ba01_40,baskervilles01,40,2,said,O,VBD,say,VERB,False,False,False,False,i,that,NN,IN,"[0.0, 0.1)",Neutral
ba01_40,baskervilles01,40,3,that,O,IN,that,OTHER,False,False,False,False,say,you,VBD,PRP,"[0.1, 0.2)",Neutral
ba01_40,baskervilles01,40,4,you,O,PRP,you,PRON,False,False,False,False,that,stimulate,IN,VBD,"[0.1, 0.2)",Neutral
ba01_40,baskervilles01,40,5,stimulated,O,VBD,stimulate,VERB,False,False,False,False,you,me,PRP,PRP,"[0.1, 0.2)",Neutral
ba01_40,baskervilles01,40,6,me,O,PRP,me,PRON,False,False,False,False,stimulate,i,VBD,JJ,"[0.2, 0.3)",Neutral
ba01_40,baskervilles01,40,7,I,O,JJ,i,ADJ,False,False,False,False,me,meant,PRP,NN,"[0.2, 0.3)",Neutral
ba01_40,baskervilles01,40,8,meant,O,NN,meant,NOUN,False,False,False,False,i,",",JJ,",","[0.3, 0.4)",Neutral
ba01_40,baskervilles01,40,9,",",O,",",",",OTHER,False,False,False,False,meant,to,NN,TO,"[0.3, 0.4)",Neutral
ba01_40,baskervilles01,40,10,to,O,TO,to,OTHER,False,False,False,False,",",be,",",VB,"[0.3, 0.4)",Neutral
ba01_40,baskervilles01,40,11,be,O,VB,be,VERB,False,False,False,False,to,frank,TO,JJ,"[0.4, 0.5)",Neutral
ba01_40,baskervilles01,40,12,frank,O,JJ,frank,ADJ,False,False,False,False,be,",",VB,",","[0.4, 0.5)",Neutral
ba01_40,baskervilles01,40,13,",",O,",",",",OTHER,False,False,False,False,frank,that,JJ,IN,"[0.5, 0.6)",Neutral
ba01_40,baskervilles01,40,14,that,O,IN,that,OTHER,False,False,False,False,",",in,",",IN,"[0.5, 0.6)",Neutral
ba01_40,baskervilles01,40,15,in,O,IN,in,OTHER,False,False,False,False,that,note,IN,VBG,"[0.5, 0.6)",Neutral
ba01_40,baskervilles01,40,16,noting,O,VBG,note,VERB,False,False,False,False,in,your,IN,PRP$,"[0.6, 0.7)",Neutral
ba01_40,baskervilles01,40,17,your,O,PRP$,your,PRON,False,False,False,False,note,fallacy,VBG,NNS,"[0.6, 0.7)",Neutral
ba01_40,baskervilles01,40,18,fallacies,O,NNS,fallacy,NOUN,False,False,False,False,your,i,PRP$,VBP,"[0.6, 0.7)",Neutral
ba01_40,baskervilles01,40,19,I,O,VBP,i,VERB,False,False,False,False,fallacy,be,NNS,VBD,"[0.7, 0.8)",Neutral
ba01_40,baskervilles01,40,20,was,O,VBD,be,VERB,False,False,False,False,i,occasionally,VBP,RB,"[0.7, 0.8)",Neutral
